SpeciesName	NCBI_TaxID	accession
Rhinolophus fumigatus	302410	AMJ39131
Rhinolophus fumigatus	302410	AMJ39132
Rhinolophus fumigatus	302410	AMJ39133
Rhinolophus fumigatus	302410	AMJ39134
Rhinolophus fumigatus	302410	AMJ39135
Rhinolophus fumigatus	302410	AMJ39136
Rhinolophus fumigatus	302410	AMJ39137
Rhinolophus fumigatus	302410	AMJ39222
Rhinolophus fumigatus	302410	AMJ39223
Rhinolophus fumigatus	302410	AMJ39224
Rhinolophus fumigatus	302410	AMJ39225
Rhinolophus fumigatus	302410	AMJ39226
Rhinolophus fumigatus	302410	AMJ39227
Rhinolophus fumigatus	302410	AMJ39228
Rhinolophus fumigatus	302410	AMJ39229
Rhinolophus fumigatus	302410	AMJ39230
Rhinolophus fumigatus	302410	AMJ39231
Rhinolophus fumigatus	302410	AMJ39232
Rhinolophus fumigatus	302410	AMJ39233
Rhinolophus fumigatus	302410	AMJ39234
Rhinolophus fumigatus	302410	AMJ39235
Rhinolophus fumigatus	302410	AMJ39236
Rhinolophus fumigatus	302410	AMJ39237
Rhinolophus fumigatus	302410	AMJ39238
Rhinolophus fumigatus	302410	AMJ39239
Rhinolophus fumigatus	302410	AMJ39240
Rhinolophus fumigatus	302410	AMJ39241
Rhinolophus fumigatus	302410	AMJ39242
Rhinolophus fumigatus	302410	AMJ39243
Rhinolophus fumigatus	302410	AMJ39244
Rhinolophus fumigatus	302410	AMJ39245
Rhinolophus fumigatus	302410	AMJ39246
Rhinolophus fumigatus	302410	AMJ39247
Rhinolophus fumigatus	302410	AMJ39248
Rhinolophus fumigatus	302410	AMJ39249
Rhinolophus fumigatus	302410	AMJ39334
Rhinolophus fumigatus	302410	AMJ39335
Rhinolophus fumigatus	302410	AMJ39336
Rhinolophus fumigatus	302410	AMJ39337
Rhinolophus fumigatus	302410	AMJ39338
Rhinolophus fumigatus	302410	AMJ39339
Rhinolophus fumigatus	302410	AMJ39340
Rhinolophus fumigatus	302410	AMJ39341
Rhinolophus fumigatus	302410	AMJ39342
Rhinolophus fumigatus	302410	AMJ39343
Rhinolophus fumigatus	302410	AMJ39344
Rhinolophus fumigatus	302410	AMJ39345
Rhinolophus fumigatus	302410	AMJ39346
Rhinolophus fumigatus	302410	AMJ39347
Rhinolophus fumigatus	302410	AMJ39348
Rhinolophus fumigatus	302410	AMJ39349
Rhinolophus fumigatus	302410	AMJ39350
Rhinolophus fumigatus	302410	AMJ39351
Rhinolophus fumigatus	302410	AMJ39352
Rhinolophus fumigatus	302410	AMJ39353
Rhinolophus fumigatus	302410	AMJ39354
Rhinolophus fumigatus	302410	AMJ39355
Rhinolophus fumigatus	302410	AMJ39356
Rhinolophus fumigatus	302410	AMJ39357
Rhinolophus fumigatus	302410	AMJ39358
Rhinolophus fumigatus	302410	AMJ39359
Rhinolophus fumigatus	302410	AMJ39360
Rhinolophus fumigatus	302410	AMJ39361
Rhinolophus fumigatus	302410	CAI26351
Rhinolophus fumigatus	302410	CAI28458
Rhinolophus fumigatus	302410	CAI28510
Rhinolophus hildebrandti	302411	ACC17823
Rhinolophus hildebrandti	302411	ACO48456
Rhinolophus hildebrandti	302411	ACO48479
Rhinolophus hildebrandti	302411	ACQ99566
Rhinolophus hildebrandti	302411	ACQ99567
Rhinolophus hildebrandti	302411	AEA74414
Rhinolophus hildebrandti	302411	AEA74415
Rhinolophus hildebrandti	302411	AEA74416
Rhinolophus hildebrandti	302411	AEA74417
Rhinolophus hildebrandti	302411	AEA74418
Rhinolophus hildebrandti	302411	AEA74419
Rhinolophus hildebrandti	302411	AEA74420
Rhinolophus hildebrandti	302411	AFS29065
Rhinolophus hildebrandti	302411	AFS29075
Rhinolophus hildebrandti	302411	AFS29076
Rhinolophus hildebrandti	302411	AFS29077
Rhinolophus hildebrandti	302411	AGL73888
Rhinolophus hildebrandti	302411	AMJ38684
Rhinolophus hildebrandti	302411	AMJ38685
Rhinolophus hildebrandti	302411	AMJ38686
Rhinolophus hildebrandti	302411	AMJ38687
Rhinolophus hildebrandti	302411	AMJ38688
Rhinolophus hildebrandti	302411	AMJ38689
Rhinolophus hildebrandti	302411	AMJ38690
Rhinolophus hildebrandti	302411	AMJ38691
Rhinolophus hildebrandti	302411	AMJ38692
Rhinolophus hildebrandti	302411	AMJ38693
Rhinolophus hildebrandti	302411	AMJ38694
Rhinolophus hildebrandti	302411	AMJ38695
Rhinolophus hildebrandti	302411	AMJ38696
Rhinolophus hildebrandti	302411	AMJ38697
Rhinolophus hildebrandti	302411	AMJ38698
Rhinolophus hildebrandti	302411	AMJ38797
Rhinolophus hildebrandti	302411	AMJ38798
Rhinolophus hildebrandti	302411	AMJ38799
Rhinolophus hildebrandti	302411	AMJ38800
Rhinolophus hildebrandti	302411	AMJ38801
Rhinolophus hildebrandti	302411	AMJ38802
Rhinolophus hildebrandti	302411	AMJ38803
Rhinolophus hildebrandti	302411	AMJ38804
Rhinolophus hildebrandti	302411	AMJ38805
Rhinolophus hildebrandti	302411	AMJ38806
Rhinolophus hildebrandti	302411	AMJ38807
Rhinolophus hildebrandti	302411	AMJ38808
Rhinolophus hildebrandti	302411	AMJ38809
Rhinolophus hildebrandti	302411	AMJ38810
Rhinolophus hildebrandti	302411	AMJ38811
Rhinolophus hildebrandti	302411	AMJ38909
Rhinolophus hildebrandti	302411	AMJ38910
Rhinolophus hildebrandti	302411	AMJ38911
Rhinolophus hildebrandti	302411	AMJ38912
Rhinolophus hildebrandti	302411	AMJ38913
Rhinolophus hildebrandti	302411	AMJ38914
Rhinolophus hildebrandti	302411	AMJ38915
Rhinolophus hildebrandti	302411	AMJ38916
Rhinolophus hildebrandti	302411	AMJ38917
Rhinolophus hildebrandti	302411	AMJ38918
Rhinolophus hildebrandti	302411	AMJ38919
Rhinolophus hildebrandti	302411	AMJ38920
Rhinolophus hildebrandti	302411	AMJ38921
Rhinolophus hildebrandti	302411	AMJ38922
Rhinolophus hildebrandti	302411	AMJ38923
Rhinolophus hildebrandti	302411	AMJ39019
Rhinolophus hildebrandti	302411	AMJ39020
Rhinolophus hildebrandti	302411	AMJ39021
Rhinolophus hildebrandti	302411	AMJ39022
Rhinolophus hildebrandti	302411	AMJ39023
Rhinolophus hildebrandti	302411	AMJ39024
Rhinolophus hildebrandti	302411	AMJ39025
Rhinolophus hildebrandti	302411	AMJ39026
Rhinolophus hildebrandti	302411	AMJ39027
Rhinolophus hildebrandti	302411	AMJ39028
Rhinolophus hildebrandti	302411	AMJ39029
Rhinolophus hildebrandti	302411	AMJ39030
Rhinolophus hildebrandti	302411	AMJ39031
Rhinolophus hildebrandti	302411	AMJ39032
Rhinolophus hildebrandti	302411	AMJ39033
Rhinolophus hildebrandti	302411	AMJ39138
Rhinolophus hildebrandti	302411	AMJ39139
Rhinolophus hildebrandti	302411	AMJ39140
Rhinolophus hildebrandti	302411	AMJ39141
Rhinolophus hildebrandti	302411	AMJ39142
Rhinolophus hildebrandti	302411	AMJ39143
Rhinolophus hildebrandti	302411	AMJ39144
Rhinolophus hildebrandti	302411	AMJ39145
Rhinolophus hildebrandti	302411	AMJ39146
Rhinolophus hildebrandti	302411	AMJ39147
Rhinolophus hildebrandti	302411	AMJ39148
Rhinolophus hildebrandti	302411	AMJ39149
Rhinolophus hildebrandti	302411	AMJ39150
Rhinolophus hildebrandti	302411	AMJ39151
Rhinolophus hildebrandti	302411	AMJ39152
Rhinolophus hildebrandti	302411	AMJ39250
Rhinolophus hildebrandti	302411	AMJ39251
Rhinolophus hildebrandti	302411	AMJ39252
Rhinolophus hildebrandti	302411	AMJ39253
Rhinolophus hildebrandti	302411	AMJ39254
Rhinolophus hildebrandti	302411	AMJ39255
Rhinolophus hildebrandti	302411	AMJ39256
Rhinolophus hildebrandti	302411	AMJ39257
Rhinolophus hildebrandti	302411	AMJ39258
Rhinolophus hildebrandti	302411	AMJ39259
Rhinolophus hildebrandti	302411	AMJ39260
Rhinolophus hildebrandti	302411	AMJ39261
Rhinolophus hildebrandti	302411	AMJ39262
Rhinolophus hildebrandti	302411	AMJ39263
Rhinolophus hildebrandti	302411	AMJ39362
Rhinolophus hildebrandti	302411	AMJ39363
Rhinolophus hildebrandti	302411	AMJ39364
Rhinolophus hildebrandti	302411	AMJ39365
Rhinolophus hildebrandti	302411	AMJ39366
Rhinolophus hildebrandti	302411	AMJ39367
Rhinolophus hildebrandti	302411	AMJ39368
Rhinolophus hildebrandti	302411	AMJ39369
Rhinolophus hildebrandti	302411	AMJ39370
Rhinolophus hildebrandti	302411	AMJ39371
Rhinolophus hildebrandti	302411	AMJ39372
Rhinolophus hildebrandti	302411	AMJ39373
Rhinolophus hildebrandti	302411	AMJ39374
Rhinolophus hildebrandti	302411	AMJ39375
Rhinolophus hildebrandti	302411	AMJ39376
Rhinolophus hildebrandti	302411	BAZ99902
Rhinolophus hildebrandti	302411	CAI26352
Rhinolophus hildebrandti	302411	CAI28511
Rhinolophus hildebrandti	302411	QFZ96369
Rhinolophus pusillus	159858	ABC00847
Rhinolophus pusillus	159858	ABC00850
Rhinolophus pusillus	159858	ABC00856
Rhinolophus pusillus	159858	ABC00861
Rhinolophus pusillus	159858	ABC00862
Rhinolophus pusillus	159858	ABC00863
Rhinolophus pusillus	159858	ABC00868
Rhinolophus pusillus	159858	ABC00870
Rhinolophus pusillus	159858	ABK35790
Rhinolophus pusillus	159858	ABN42890
Rhinolophus pusillus	159858	ABN42891
Rhinolophus pusillus	159858	ABN42892
Rhinolophus pusillus	159858	ABN42893
Rhinolophus pusillus	159858	ABN42894
Rhinolophus pusillus	159858	ABN42895
Rhinolophus pusillus	159858	ABN42896
Rhinolophus pusillus	159858	ABN42897
Rhinolophus pusillus	159858	ABN42898
Rhinolophus pusillus	159858	ABN42899
Rhinolophus pusillus	159858	ABN42900
Rhinolophus pusillus	159858	ABN42901
Rhinolophus pusillus	159858	ABN42902
Rhinolophus pusillus	159858	ABN42903
Rhinolophus pusillus	159858	ABQ12905
Rhinolophus pusillus	159858	ABQ12906
Rhinolophus pusillus	159858	ABQ66150
Rhinolophus pusillus	159858	ABW76646
Rhinolophus pusillus	159858	ABW87880
Rhinolophus pusillus	159858	ACE60608
Rhinolophus pusillus	159858	ACI02082
Rhinolophus pusillus	159858	ACO48458
Rhinolophus pusillus	159858	ADB45231
Rhinolophus pusillus	159858	ADB97458
Rhinolophus pusillus	159858	ADB97459
Rhinolophus pusillus	159858	ADB97481
Rhinolophus pusillus	159858	ADB97485
Rhinolophus pusillus	159858	ADJ37088
Rhinolophus pusillus	159858	ADN93477
Rhinolophus pusillus	159858	ADP21929
Rhinolophus pusillus	159858	ADU79132
Rhinolophus pusillus	159858	AEA35759
Rhinolophus pusillus	159858	AEA35760
Rhinolophus pusillus	159858	AEA35761
Rhinolophus pusillus	159858	AEA35762
Rhinolophus pusillus	159858	AEA35763
Rhinolophus pusillus	159858	AEA35764
Rhinolophus pusillus	159858	AEA35765
Rhinolophus pusillus	159858	AEA35766
Rhinolophus pusillus	159858	AEA35767
Rhinolophus pusillus	159858	AEA35768
Rhinolophus pusillus	159858	AER51824
Rhinolophus pusillus	159858	AER51825
Rhinolophus pusillus	159858	AER51826
Rhinolophus pusillus	159858	AER51827
Rhinolophus pusillus	159858	AER51882
Rhinolophus pusillus	159858	AER51883
Rhinolophus pusillus	159858	AET43271
Rhinolophus pusillus	159858	AET43284
Rhinolophus pusillus	159858	AEX07659
Rhinolophus pusillus	159858	AFH77900
Rhinolophus pusillus	159858	AFH77901
Rhinolophus pusillus	159858	AFJ05203
Rhinolophus pusillus	159858	AFJ72196
Rhinolophus pusillus	159858	AFJ72205
Rhinolophus pusillus	159858	AFJ72217
Rhinolophus pusillus	159858	AFJ72242
Rhinolophus pusillus	159858	AFJ72246
Rhinolophus pusillus	159858	AFJ72269
Rhinolophus pusillus	159858	AFJ72274
Rhinolophus pusillus	159858	AFJ72290
Rhinolophus pusillus	159858	AFJ72298
Rhinolophus pusillus	159858	AFJ72303
Rhinolophus pusillus	159858	AFJ72305
Rhinolophus pusillus	159858	AFJ72314
Rhinolophus pusillus	159858	AFJ72323
Rhinolophus pusillus	159858	AFJ72333
Rhinolophus pusillus	159858	AFJ72343
Rhinolophus pusillus	159858	AFJ72353
Rhinolophus pusillus	159858	AFJ72375
Rhinolophus pusillus	159858	AFJ72392
Rhinolophus pusillus	159858	AFJ72401
Rhinolophus pusillus	159858	AFJ72415
Rhinolophus pusillus	159858	AFJ72432
Rhinolophus pusillus	159858	AFJ72449
Rhinolophus pusillus	159858	AFJ72457
Rhinolophus pusillus	159858	AFJ72474
Rhinolophus pusillus	159858	AFJ72488
Rhinolophus pusillus	159858	AFJ72502
Rhinolophus pusillus	159858	AFJ72512
Rhinolophus pusillus	159858	AFJ72527
Rhinolophus pusillus	159858	AFJ72546
Rhinolophus pusillus	159858	AFJ72569
Rhinolophus pusillus	159858	AFJ72588
Rhinolophus pusillus	159858	AFJ72606
Rhinolophus pusillus	159858	AFJ72629
Rhinolophus pusillus	159858	AFJ72644
Rhinolophus pusillus	159858	AFJ72660
Rhinolophus pusillus	159858	AFJ72669
Rhinolophus pusillus	159858	AFJ72679
Rhinolophus pusillus	159858	AFJ72691
Rhinolophus pusillus	159858	AFJ72708
Rhinolophus pusillus	159858	AFJ72720
Rhinolophus pusillus	159858	AFJ72736
Rhinolophus pusillus	159858	AFJ72758
Rhinolophus pusillus	159858	AFJ72780
Rhinolophus pusillus	159858	AFJ72801
Rhinolophus pusillus	159858	AFJ72841
Rhinolophus pusillus	159858	AFJ72859
Rhinolophus pusillus	159858	AFJ72882
Rhinolophus pusillus	159858	AFJ72894
Rhinolophus pusillus	159858	AFO38461
Rhinolophus pusillus	159858	AFY05635
Rhinolophus pusillus	159858	AGB93872
Rhinolophus pusillus	159858	AGH55978
Rhinolophus pusillus	159858	AGI62302
Rhinolophus pusillus	159858	AGI62307
Rhinolophus pusillus	159858	AHG29548
Rhinolophus pusillus	159858	AHG29549
Rhinolophus pusillus	159858	AHM92293
Rhinolophus pusillus	159858	AJF41150
Rhinolophus pusillus	159858	AJF41160
Rhinolophus pusillus	159858	AJF41188
Rhinolophus pusillus	159858	AJF41208
Rhinolophus pusillus	159858	AJF41227
Rhinolophus pusillus	159858	AJF41236
Rhinolophus pusillus	159858	AJQ24108
Rhinolophus pusillus	159858	AJQ24142
Rhinolophus pusillus	159858	AJQ24173
Rhinolophus pusillus	159858	AJQ24205
Rhinolophus pusillus	159858	AJQ24232
Rhinolophus pusillus	159858	AJQ24268
Rhinolophus pusillus	159858	AJQ24304
Rhinolophus pusillus	159858	AJQ24338
Rhinolophus pusillus	159858	AJQ24372
Rhinolophus pusillus	159858	AJQ24402
Rhinolophus pusillus	159858	AJQ24436
Rhinolophus pusillus	159858	AJQ24466
Rhinolophus pusillus	159858	AJQ24495
Rhinolophus pusillus	159858	AJT47158
Rhinolophus pusillus	159858	AMB43225
Rhinolophus pusillus	159858	AMB43234
Rhinolophus pusillus	159858	AMB43241
Rhinolophus pusillus	159858	AMH40335
Rhinolophus pusillus	159858	AMH40336
Rhinolophus pusillus	159858	AMH40337
Rhinolophus pusillus	159858	AMH40338
Rhinolophus pusillus	159858	AMH40339
Rhinolophus pusillus	159858	AMJ39043
Rhinolophus pusillus	159858	AMJ39385
Rhinolophus pusillus	159858	AMM42350
Rhinolophus pusillus	159858	AMR72008
Rhinolophus pusillus	159858	ANQ46708
Rhinolophus pusillus	159858	ANQ46709
Rhinolophus pusillus	159858	ANQ46710
Rhinolophus pusillus	159858	ANQ46711
Rhinolophus pusillus	159858	ANQ46712
Rhinolophus pusillus	159858	AOS88353
Rhinolophus pusillus	159858	AOS88354
Rhinolophus pusillus	159858	APP95313
Rhinolophus pusillus	159858	AQA26648
Rhinolophus pusillus	159858	ARQ82359
Rhinolophus pusillus	159858	ARQ82374
Rhinolophus pusillus	159858	ARQ82401
Rhinolophus pusillus	159858	AXB88390
Rhinolophus pusillus	159858	AXB88391
Rhinolophus pusillus	159858	AXJ21526
Rhinolophus pusillus	159858	AYE92750
Rhinolophus pusillus	159858	CCE45458
Rhinolophus pusillus	159858	QDK54606
Rhinolophus pusillus	159858	QHQ97691
Rhinolophus pusillus	159858	QHQ97692
Rhinolophus pusillus	159858	QHQ97693
Rhinolophus pusillus	159858	QHQ97694
Rhinolophus pusillus	159858	QHQ97695
Rhinolophus pusillus	159858	QHQ97696
Rhinolophus pusillus	159858	QHQ97697
Rhinolophus pusillus	159858	QHQ97698
Rhinolophus pusillus	159858	QHQ97699
Rhinolophus pusillus	159858	QHQ97700
Rhinolophus pusillus	159858	QHQ97701
Rhinolophus pusillus	159858	QHQ97702
Rhinolophus pusillus	159858	QHQ97703
Rhinolophus pumilus	159859	BAB70618
Rhinolophus pumilus	159859	BAB70619
Rhinolophus pumilus	159859	BAB70620
Rhinolophus pumilus	159859	BAB70621
Rhinolophus pumilus	159859	BAB70622
Rhinolophus pumilus	159859	BAB70623
Rhinolophus pumilus	159859	BAB70624
Rhinolophus pumilus	159859	BAB70625
Rhinolophus pumilus	159859	BAB70626
Rhinolophus pumilus	159859	BAB70627
Rhinolophus pumilus	159859	BAB70628
Rhinolophus pumilus	159859	BAB70629
Rhinolophus pumilus	159859	BAB70630
Rhinolophus pumilus	159859	BAB92030
Rhinolophus pumilus	159859	BAH59565
Rhinolophus celebensis	1078801	AET43751
Rhinolophus celebensis	1078801	AET43755
Rhinolophus celebensis	1078801	AET43756
Rhinolophus celebensis	1078801	AET43758
Rhinolophus celebensis	1078801	AET43764
Rhinolophus celebensis	1078801	AET43768
Rhinolophus celebensis	1078801	AEX07609
Rhinolophus celebensis	1078801	AEX07656
Rhinolophus celebensis	1078801	AHF46163
Rhinolophus sp. LIK17	2661589	
Rhinolophus virgo	1078802	AET43798
Rhinolophus virgo	1078802	AFN41359
Rhinolophus virgo	1078802	AFN41360
Rhinolophus virgo	1078802	AFN41762
Rhinolophus virgo	1078802	AFN41763
Rhinolophus inops	1078804	
Rhinolophus sp. AVB-2011	1001581	AEA35722
Rhinolophus sp. AVB-2011	1001581	AEA35723
Rhinolophus cf. denti/simulator TD-2019	2603860	QEM21489
Rhinolophus cf. denti/simulator TD-2019	2603860	QEM21490
Rhinolophus cf. denti/simulator TD-2019	2603860	QEM21491
Rhinolophus cf. denti/simulator TD-2019	2603860	QEM21492
Rhinolophus cf. denti/simulator TD-2019	2603860	QEM21493
Rhinolophus cf. landeri TD-2019	2603861	QEM21494
Rhinolophus cf. landeri TD-2019	2603861	QEM21495
Rhinolophus cf. landeri TD-2019	2603861	QEM21496
Rhinolophus cf. landeri TD-2019	2603861	QEM21497
Rhinolophus cf. landeri TD-2019	2603861	QEM21498
Rhinolophus cf. landeri TD-2019	2603861	QEM21499
Rhinolophus cf. landeri TD-2019	2603861	QEM21500
Rhinolophus cf. landeri TD-2019	2603861	QEM21501
Rhinolophus cf. landeri TD-2019	2603861	QEM21502
Rhinolophus cf. landeri TD-2019	2603861	QEM21503
Rhinolophus cf. landeri TD-2019	2603861	QEM21504
Rhinolophus cf. landeri TD-2019	2603861	QEM21505
Rhinolophus cf. landeri TD-2019	2603861	QEM21506
Rhinolophus cf. landeri TD-2019	2603861	QEM21507
Rhinolophus cf. landeri TD-2019	2603861	QEM21508
Rhinolophus cf. landeri TD-2019	2603861	QEM21509
Rhinolophus cf. landeri TD-2019	2603861	QEM21510
Rhinolophus cf. landeri TD-2019	2603861	QEM21511
Rhinolophus cf. landeri TD-2019	2603861	QEM21512
Rhinolophus simulator	519041	ACC17817
Rhinolophus simulator	519041	ACO48459
Rhinolophus simulator	519041	ACO48483
Rhinolophus simulator	519041	ACQ99579
Rhinolophus simulator	519041	ACQ99580
Rhinolophus simulator	519041	AHB86505
Rhinolophus simulator	519041	AMJ38706
Rhinolophus simulator	519041	AMJ38707
Rhinolophus simulator	519041	AMJ38708
Rhinolophus simulator	519041	AMJ38709
Rhinolophus simulator	519041	AMJ38710
Rhinolophus simulator	519041	AMJ38711
Rhinolophus simulator	519041	AMJ38712
Rhinolophus simulator	519041	AMJ38713
Rhinolophus simulator	519041	AMJ38819
Rhinolophus simulator	519041	AMJ38820
Rhinolophus simulator	519041	AMJ38821
Rhinolophus simulator	519041	AMJ38822
Rhinolophus simulator	519041	AMJ38823
Rhinolophus simulator	519041	AMJ38824
Rhinolophus simulator	519041	AMJ38825
Rhinolophus simulator	519041	AMJ38826
Rhinolophus simulator	519041	AMJ38931
Rhinolophus simulator	519041	AMJ38932
Rhinolophus simulator	519041	AMJ38933
Rhinolophus simulator	519041	AMJ38934
Rhinolophus simulator	519041	AMJ38935
Rhinolophus simulator	519041	AMJ38936
Rhinolophus simulator	519041	AMJ38937
Rhinolophus simulator	519041	AMJ38938
Rhinolophus simulator	519041	AMJ39045
Rhinolophus simulator	519041	AMJ39046
Rhinolophus simulator	519041	AMJ39047
Rhinolophus simulator	519041	AMJ39048
Rhinolophus simulator	519041	AMJ39049
Rhinolophus simulator	519041	AMJ39050
Rhinolophus simulator	519041	AMJ39051
Rhinolophus simulator	519041	AMJ39052
Rhinolophus simulator	519041	AMJ39159
Rhinolophus simulator	519041	AMJ39160
Rhinolophus simulator	519041	AMJ39161
Rhinolophus simulator	519041	AMJ39162
Rhinolophus simulator	519041	AMJ39163
Rhinolophus simulator	519041	AMJ39164
Rhinolophus simulator	519041	AMJ39165
Rhinolophus simulator	519041	AMJ39166
Rhinolophus simulator	519041	AMJ39271
Rhinolophus simulator	519041	AMJ39272
Rhinolophus simulator	519041	AMJ39273
Rhinolophus simulator	519041	AMJ39274
Rhinolophus simulator	519041	AMJ39275
Rhinolophus simulator	519041	AMJ39276
Rhinolophus simulator	519041	AMJ39277
Rhinolophus simulator	519041	AMJ39278
Rhinolophus simulator	519041	AMJ39386
Rhinolophus simulator	519041	AMJ39387
Rhinolophus simulator	519041	AMJ39388
Rhinolophus simulator	519041	AMJ39389
Rhinolophus simulator	519041	AMJ39390
Rhinolophus simulator	519041	AMJ39391
Rhinolophus simulator	519041	AMJ39392
Rhinolophus simulator	519041	AMJ39393
Rhinolophus simulator	519041	BAZ99893
Rhinolophus simulator	519041	BAZ99894
Rhinolophus simulator	519041	BAZ99895
Rhinolophus simulator	519041	BAZ99896
Rhinolophus ruwenzorii	519040	ACC17826
Rhinolophus ruwenzorii	519040	ADN64838
Rhinolophus ruwenzorii	519040	QEM21646
Rhinolophus ruwenzorii	519040	QEM21647
Rhinolophus ruwenzorii	519040	QEM21648
Rhinolophus cf. eloquens DMR-2017	2448881	AYH50464
Rhinolophus cf. eloquens DMR-2017	2448881	AYH50583
Rhinolophus cf. eloquens DMR-2017	2448881	AYH50584
Rhinolophus cf. eloquens DMR-2017	2448881	AYH50639
Rhinolophus cf. eloquens DMR-2017	2448881	AYH50640
Rhinolophus cf. eloquens DMR-2017	2448881	AYH50826
Rhinolophus cf. eloquens DMR-2017	2448881	AYH50900
Rhinolophus cf. eloquens DMR-2017	2448881	AYH50912
Rhinolophus cf. eloquens DMR-2017	2448881	AYH50920
Rhinolophus lobatus	2603865	QEM21640
Rhinolophus lobatus	2603865	QEM21641
Rhinolophus lobatus	2603865	QEM21642
Rhinolophus rhodesiae	2603866	QEM21643
Rhinolophus rhodesiae	2603866	QEM21644
Rhinolophus rhodesiae	2603866	QEM21645
Rhinolophus willardi	2603867	QEM21667
Rhinolophus willardi	2603867	QEM21668
Rhinolophus willardi	2603867	QEM21669
Rhinolophus trifoliatus	430492	ABQ12911
Rhinolophus trifoliatus	430492	ABQ12912
Rhinolophus trifoliatus	430492	ACD35972
Rhinolophus trifoliatus	430492	ADQ51906
Rhinolophus trifoliatus	430492	ADQ51907
Rhinolophus trifoliatus	430492	ADQ51908
Rhinolophus trifoliatus	430492	ADQ51909
Rhinolophus trifoliatus	430492	ADQ51910
Rhinolophus trifoliatus	430492	ADQ51911
Rhinolophus trifoliatus	430492	ADQ51912
Rhinolophus trifoliatus	430492	ADQ51913
Rhinolophus trifoliatus	430492	ADQ51914
Rhinolophus trifoliatus	430492	ADQ51915
Rhinolophus trifoliatus	430492	ADQ51916
Rhinolophus trifoliatus	430492	ADQ51917
Rhinolophus trifoliatus	430492	ADQ51918
Rhinolophus trifoliatus	430492	ADQ51919
Rhinolophus trifoliatus	430492	ADQ51920
Rhinolophus trifoliatus	430492	ADQ51921
Rhinolophus trifoliatus	430492	AEA35798
Rhinolophus trifoliatus	430492	AEX07610
Rhinolophus trifoliatus	430492	AJQ24111
